ЛЕЙТМОТИ́В;Повторяющаяся в каком-нибудь произведении основная мысль, идея.;Исскуство;63;
САРКА́ЗМ;Едкое, насмешливое замечание.;Общая категория;29;
ГРАФОМА́НИЯ;Болезненное пристрастие к сочинительству.;Общая категория;41;
МЕЩА́НИН;Человек с мелкими, сугубо личными интересами, с узким кругозором и неразвитыми вкусами, безразличный к интересам общества.;Человек;122;
КЛОА́КА;Крайне отвратительное место, аморальная, безнравственная среда.;Общая категория;63;
ТРАНСЦЕНДЕНТА́ЛЬНЫЙ;Абстрактный, отвлеченный, академический, мысленный, умозрительный, умственный, теоретический.;Общая категория;93;
АЛЕКСИТИ́МИК;Не признающий чувств и эмоций.;Человек;30;
СИ́ВЕСТЬ;Способность личности самостоятельно формулировать нравственные обязанности и реализовывать нравственный самоконтроль.;Человек;117;
ЛИЗОБЛЮ́Д;Тот, кто прислуживается к кому-либо из мелких, корыстных побуждений.;Человек;68;
ПЕДАЛИ́РОВАТЬ;Акцентировать, выделять, выдвигать, особо отмечать, подчеркивать, делать упор.;Общая категория;78;
ВОЛЮНТАРИ́ЗМ;Направление в философии, признающее волю первоосновой всего сущего.;Философия;67;
ГАДЕФО́БИЯ;Боязнь ада.;Медицина;11;
СЕКСИ́ЗМ;Вера в превосходство одного пола над другим.;Общая категория;44;
ГАРСОНЬЕ́РКА;Квартира, жилище холостяка.;Общая категория;27;
МОРА́ЛЬ;Принятые в обществе представления о хорошем и плохом, правильном и неправильном, добре и зле.;Общая категория;93;
ВАЛИ́ДНОСТЬ;Достоверность, отсутствие неточностей и ошибок при сборе информации.;Общая категория;68;
ХАНЖА́;Лицемер, прикрывающийся показной добродетельностью, набожностью.;Человек;64;
СИБАРИ́Т;Человек, склонный к праздности, изнеженный роскошью.;Человек;52;
РЕКРЕА́ЦИЯ;Отдых, восстановление сил после труда.;Общая категория;38;
БУРБО́Н;Грубый, невежественный и властный человек.;Человек;42;
КОНФОРМИ́ЗМ;Приспособленчество, безумное следование общим мнениям, модным тенденциям.;Общая категория;73;
НИГИЛИ́ЗМ;Полное отрицание всего, полный скептицизм.;Общая категория;42;
СЕПАРАТИ́ЗМ;Стремление к отделению, обособлению.;Общая категория;36;
ИЕЗУИ́Т;О хитром, двуличном, коварном человеке.;Человек;39;
СПЛИ́Н;Уныние, хандра.;Чувства;15;
ПАРНА́С;В древнегреческой мифологии: гора, на которой обитали музы и бог солнца Аполлон.;Религия;80;
ИПОХОНДРИ́Я;Болезненно-угнетенное состояние, болезненная мнительность.;Медицина;58;
СО́НМИЩЕ;Большое скопление, множество кого-нибудь.;Общая категория;41;
ИНДИФФЕРЕ́НТНЫЙ;Безразличный, безучастный, равнодушный.;Чувства;39;
ФЛЕГМАТИ́ЗМ;Невозмутимое спокойствие, граничащее с безразличием ко всему, вялость.;Чувства;70;
СОФИ́ЗМ;Формально правильное, но по существу ложное умозаключение, основанное на неправильном подборе исходных положений.;Философия;113;
БРЕ́ТЕР;Человек, готовый драться на дуэли по любому поводу, скандалист и забияка.;Человек;73;
ШАНЯМА́НЯ;Так-сяк, кой-как, туда-сюда, ни то ни се.;Общая категория;41;
ДЕННИ́ЦА;Утренняя заря.;Общая категория;14;
САРДОНИ́ЧЕСКИЙ;Злобно-насмешливый, язвительный.;Общая категория;32;
ДИФФАМА́ЦИЯ;Публичное распространение сведений (часто, но не обязательно ложных), порочащих кого-либо.;Общая категория;90;
ФРОНЕМОФО́БИЯ;Боязнь думать.;Медицина;14;
НИКТОФО́БИЯ;Страх перед ночью и бессонницей.;Медицина;32;
ДЕПРИВА́ЦИЯ;Ощущение недостаточности удовлетворения своих потребностей.;Чувства;59;
НЕОФИ́ЛИЯ;Навязчивое влечение к новому, непривычному.;Чувства;43;
РЕТЕ́НЦИЯ;Сохранение информации в памяти.;Общая категория;31;
АГО́НИЯ;Последняя стадия умирания, которая связана с активизацией компенсаторных механизмов.;Медицина;84;
АФФИЛИА́ЦИЯ;Потребность в общении, эмоциональных контактах, дружбе, любви.;Общая категория;62;
НИКТОФИ́ЛИЯ;Социальная фобия, заключающаяся в активности в ночные часы и избегание активной деятельности в дневное время суток.;Медицина;115;
ГИПЕНГИОФО́БИЯ;Боязнь ответственности.;Медицина;23;
ЭКИВО́КИ;Двусмысленные намеки, увертки.;Общая категория;30;
СХИЗМОГЕНЕ́З;Изменение индивидуального поведения, происходящее в результате накопления опыта взаимодействия между индивидами.;Человек;112;
МЕТРОМА́НИЯ;Патологическая страсть к сочинительству, к написанию стихов.;Человек;60;
АМБИ́ЦИЯ;Обостренное самолюбие.;Общая категория;22;
АКРА́СИЯ;Поступок вопреки более лучшему варианту.;Общая категория;40;
КОНФО́РМНОСТЬ;Стремление быть «таким как все».;Общая категория;32;
АПЛОДОКСАФО́БИЯ;Боязнь мнений.;Медицина;14;
ЛИБРОКУБИКУЛАРИ́СТ;Человек, который читает в постели.;Человек;34;
КАЛОКАГА́ТИЯ;Гармония внешних и внутренних качеств человека.;Человек;47;
ЛИЗТОМА́НИЯ;Потребность слушать музыку все время.;Общая категория;37;
ДЕВИА́ЦИЯ;Поведение, отклоняющееся от социальных норм.;Общая категория;44;
БЫДЛО;Неотёсанный, бескультурный человек.;Человек;35;
ПАРОКСИ́ЗМ;Внезапный и сильный приступ (болезни, чувства).;Медицина;47;
СКЕПТИЦИ́ЗМ;Философское направление, подвергающее сомнению возможность позна́ния объективной деятельности.;Философия;94;
ФУ́РИЯ;Злая, сварливая женщина (по названию богини-мстительницы в древнеримской мифологии).;Человек;84;
ФОРТЕ́ЛЬ;Ловкая проделка, неожиданная выходка.;Общая категория;37;
ЭКЗАЛЬТА́ЦИЯ;Восторженно-возбужденное состояние.;Общая категория;35;
ЦЕЙТНО́Т;Острый недостаток времени.;Общая категория;26;
КАПЕЛЬДИ́НЕР;Работник театра или концертного зала, проверяющий входные билеты, следящий за порядком.;Человек;87;
БЛА́ЖЬ;Нелепая причуда, дурь.;Общая категория;22;
ГЛУМИ́ТЬСЯ;Злобно и оскорбительно издеваться.;Общая категория;34;
ОБСЕССИ́ВНОСТЬ;Существование побуждений при отсутствии их реализации.;Общая категория;54;
ГАПТОФО́БИЯ;Боязнь прикосновений других людей.;Медицина;34;
ЭГОЦЕ́НТРИК;Самовлюбленый человек.;Человек;22;
ЭКСПРЕ́ССИЯ;Внешнее проявление чувств и переживаний. например, экспрессивный человек это человек, ярко проявляющий свои эмоции.;Общая категория;115;
АКВАФИЛИ́Я;Возбуждение от воды и/или водного пространства, в том числе, от ванн и бассейнов.;Общая категория;81;
ЭРРАТИ́В;Намеренно искажение слова при знании того, как оно пишется или произносится.;Общая категория;76;
АНЧУ́ТКИ;Чертенята, бесы.;Религия;16;
БЯ́КАТЬ;Ронять со стуком, с грохотом.;Общая категория;29;
ВАВА́КАТЬ;Молвить глупое слово, болтать невпопад, некстати.;Общая категория;49;
ВЗБУТУ́СИТЬ;Встревожить, поднять, подняться.;Общая категория;32;
ВЫДЕНЬ;Будень, рабочий день, рабочее время или срок в сутках, рабочие часы дня.;Общая категория;72;
ВУ́Й;Дядя по матери.;Человек;15;
ДЕРИБА́ТЬ;Драть ногтями, сильно чесать, царапать.;Общая категория;39;
ДРОЧЁНЫЙ;Балованный, баловень.;Человек;21;
ЕЛБА́Н;Высокий, округлый мыс, холм.;Общая категория;28;
ЕНДО́ВОЧНИК;Охочий до пива, браги, попоек.;Человек;30;
ЖАНДО́БИТЬСЯ;Заботиться, стараться.;Общая категория;22;
ЖЕЛДА́К;Солдат, воин, ратник, служилый.;Человек;31;
ЖЕНОНЕИСТОВЫЙ;Похотливый, блудный, сластолюбивый.;Человек;35;
ЗАБАБЕ́ННИК;Волокита, бабий хвост.;Общая категория;22;
ЗАБЛЮ́ДНИК;Полка для посуды.;Общая категория;17;
ЗАПУКЛИ́ТЬ;Закудрявить, завиться, завить себе волосы.;Общая категория;42;
КОПЫРЗИ́ТЬСЯ;Упрямиться, упираться, ломаться.;Общая категория;32;
МИМОЗЫРЯ;Разиня, зевака.;Человек;15;
МУЖА́ТИЦА;Женщина замужняя.;Человек;17;
НАОПА́КО;Наоборот, навыворот, наизворот, назад, напротив, напротивку, обратно, превратно, изнанкою.;Общая категория;90;
НЮ́НИ;Губы.;Общая категория;5;
ОГУ́РСТВО;Своеволие, строптивость.;Общая категория;24;
ОКОКОВЕ́ТЬ;Окоченеть, остыть, заледенеть.;Общая категория;30;
ОНОМНЯ́СЬ;Недавно, несколько дней тому назад.;Общая категория;35;
ОПО́ПИТЬСЯ;Поступить в попы, принять сан, званье это.;Религия;42;
ОТЫМА́ЛКА;Тряпка, которой берут горшок из горячей печи, тряпка для различных кухонных надобностей.;Общая категория;88;
ПЕНЯ́ЗЬ;Деньга, деньги.;Общая категория;15;
ПИ́ПКА;Курительная трубочка, трубка, дудка, дуда, вставляемая во что-либо.;Общая категория;67;
ПИ́ЯТЬ;Изводить, мучить.;Общая категория;17;
ПРИХЕРИ́ТЬСЯ;Прикинуться, притвориться.;Общая категория;26;
РАЗГАЛЯНДА́ТЬСЯ;Расхохотаться, шумно смеяться.;Общая категория;30;
САРЫНЬ;Ватага, толпа, сброд, чернь.;Общая категория;28;
СТРА́НЬ;Чужой, странний человек, чудак, нелюдим, дикой, малоумный, дурак.;Человек;65;
СУ́ПРЯ;Спор, тяжба, борьба, препирание.;Общая категория;32;
СЫЧЁНЫЙ;Подслащенный медом или настоянный на меду.;Общая категория;42;
ТИ́ТЛА;Заголовок, название книги.;Общая категория;26;
ТОЯМЫРКА;Сваха.;Человек;6;
ХАБА́РА;Нажива, пожива или взятка.;Общая категория;26;
ХУПА́ВЫЙ;Ловкий, опытный.;Человек;16;
ХУ́ХРЯ;Нечеса, растрепа, замарашка.;Человек;28;
УМУРЗИ́ТЬСЯ;Замараться, выпачкаться, загрязниться.;Общая категория;38;
УЧМУРИ́ТЬ;Озадачить.;Общая категория;10;
ФИ́ГЛЯ;Ужимка, стачка, уловка, плутовство и обман.;Общая категория;43;
ГИПОТИМИ́Я;Угнетенное, меланхолическое настроение, глубокая печаль, уныние, тоска с неопределен­ным чувством грозящего несчастья.;Чувства;118;
ПРОФУРСЕ́ТКА;Легкомысленная девушка, женщина лёгкого поведения.;Человек;50;
СОМНИФО́БИЯ;Боязнь спать.;Медицина;13;
КОНГЕНИА́ЛЬНОСТЬ;Сходство по духу, аналогичность хода мыслей.;Общая категория;44;
ПРОМИСКУИТЕ́Т;Беспорядочные половые связи с большим количеством партнеров.;Общая категория;60;
ФРУСТРА́ЦИЯ;Разочарование.;Общая категория;14;
АПА́ТИЯ;Безразличие ко всему.;Чувства;21;
РЕЗОНЕ́РСТВО;Склонность к рассуждениям, не относящимся к выполняемой деятельности.;Общая категория;69;
ВООБРАЖЕ́НИЕ;Способность представлять отсутствующий или не существующий объект, удерживать его в сознании и мысленно манипулировать им.;Общая категория;122;
ЭНДОПСИ́ХИКА;Совокупность внутренних психических и психофизических функций: темперамент, характер, умственная одарённость.;Общая категория;109;
СУБЛИМА́ЦИЯ;Высвобождение аффективной энергии через творчество и активную общественную или др. деятельность.;Исскуство;96;
КОНВЕРСИ́ВЫ;Слова, описывающие одну и ту же ситуацию с точки зрения разных участников.;Общая категория;74;
ЭНОФИ́Л;Человек, который любит вино, наслаждается вином, как гурман, и не является профессионалом.;Человек;90;
МУ́ДРА;В индуизме и буддизме символическое, ритуальное расположение кистей рук, ритуальный язык жестов.;Религия;96;
ПАРАДО́КС;Ситуация, которая может существовать в реальности, но не имеет логического объяснения.;Общая категория;86;
ОРТОДО́КСИЯ;Твёрдость в вере или следовании какому-либо учению или мировоззрению.;Образование;69;
ЭСКАПИ́ЗМ;Стремление человека уйти от действительности в мир иллюзий.;Общая категория;59;
КЕЛЕ́ЙНО;Тайно, в секрете, без свидетелей.;Общая категория;33;
КАЗУИ́СТИКА;Под этим термином понимают изворотливость в аргументах при доказательстве сомнительных или ложных идей, крючкотворство.;Общая категория;119;
НОЗОКОМЕФО́БИЯ;Боязнь больниц.;Медицина;15;
ПАРАДОКСА́ЛЬНОСТЬ;Неожиданность, непривычность, оригинальность, традиционному взгляду или здравому смыслу по содержанию и/или по форме.;Общая категория;117;
ОЙКОФО́БИЯ;Боязнь дома, возвращения домой.;Медицина;31;
ДИСКАЛЬКУ́ЛИЯ;Неспособность к изучению арифметики. В основе лежит неспособность оценивать количество объектов с первого взгляда.;Медицина;114;
НЕЙРОЛИНГВИ́СТИКА;"Отрасль психологической науки, пограничная для психологии, изучающая ""мозговые механизмы речевой деятельности""";Медицина;110;
АПОГЕ́Й;Высшая точка (кульминация, предел).;Медицина;35;
ТАКТИ́ЛЬНЫЙ;Осязательный.;Чувства;13;
КОРСА́Р;Пират.;Общая категория;6;
ЛЕГИТИ́МНЫЙ;Законный.;Общая категория;9;
МЕРКАНТИ́ЛЬНЫЙ;Расчетливый (корыстный, мелочный).;Общая категория;34;
ЭКСТРАВАГА́НТНЫЙ;Необычный (вызывающий, оригинальный, своеобразный).;Общая категория;51;
НОТА́ЦИЯ;Нравоучение.;Общая категория;12;
ПРЕТЕНЦИО́ЗНОСТЬ;Вычурность.;Общая категория;11;
ЕПИ́ТИМЬЯ;Наказание.;Общая категория;10;
ИНТОКСИКА́ЦИЯ;Отравление.;Общая категория;11;
ЖАНТИ́ЛЬНЫЙ;Кокетливый (жеманный).;Общая категория;22;
РАРИТЕ́Т;Редкость.;Общая категория;9;
ПРОФА́Н;Невежда (дилетант, непрофессионал).;Общая категория;35;
АМБИВАЛЕ́НТНЫЙ;Двойственный (неоднозначный).;Общая категория;29;
ЭПАТИ́РОВАТЬ;Поражать (ошеломлять, шокировать).;Общая категория;34;
ПРАГМАТИ́ЧНЫЙ;Практичный (приземленный).;Общая категория;26;
ДЕЗАБИЛЬÉ;Легкое, расслабленное домашнее платье, которое не носится при посторонних.;Общая категория;74;
СТИГМАТОФИЛИ́Я;Сексуальное возбуждение от различных «телесных украшений» в виде шрамов, пирсинга и татуировок.;Общая категория;95;
ГИНОФО́БИЯ;Боязнь женщин.;Медицина;14;
НЕВРАСТЕНИ́Я;Психическое расстройство из группы неврозов, проявляющееся в повышенной раздражительности, утомляемости.;Медицина;104;
СУШНЯ́К;Ощущение сильной жажды на следующий день после принятия алкоголя.;Общая категория;65;
АХИНÉЯ;Вздор, чепуха, бессмыслица, нелепица, нисенитница, бредни, чушь, алала, пошлости, глупости.;Общая категория;91;
ТИ́КЛИНГ;Получение удовольствия от щекотки.;Общая категория;34;
ХРОНФА́ГИЯ;Пожирание, убийство времени посредством интернета, tv и т.д..;Современный сленг;61;
ФАНАБÉРИЯ;Высокомерие, заносчивость.;Общая категория;26;
ФИЛИ́СТЕР;Презрительное название человека с узкими взглядами, без духовных потребностей , тот, кто не ценит искусство.;Человек;108;
СУГГЕСТИ́ВНЫЙ;Воздействующий на чьи либо мысли, подсознание или поведение.;Общая категория;60;
КЛИНОФИЛИ́Я;Склонность к времяпровождению в постели с увеличением времени сна.;Медицина;66;
МЕЛОЛАГНИАФИЛИ́Я;Это сексуальное возбуждение от музыки.;Общая категория;38;
ФРИВО́ЛЬНЫЙ;Не вполне пристойный, нескромный, легкомысленный.;Общая категория;49;
БАТРАХОМИОМА́ХИЯ;Конфликт по ничтожному поводу.;Общая категория;30;
КИ́ТЬ;Валящий хлопьями мокрый снег.;Общая категория;29;
БАХОРИ́ТЬ;Говорить лишнее, бахвалить.;Общая категория;27;
СКРУПУЛЁЗНЫЙ;Дотошный (педантичный).;Общая категория;23;
СТИ́ГМА;Пятно, метка, телесный знак, в переносном смысленесмываемое пятно позора и осуждения.;Общая категория;85;
СУБТИ́ЛЬНЫЙ;Утонченный, хрупкий, требующий нежного обращения.;Общая категория;49;
ЭКСПРОПРИА́ЦИЯ;Принудительное отчуждение, изъятие собственности.;Общая категория;49;
ГРИЛЬЯ́Ж;Сорт шоколадных конфет с поджаренными орехами или миндалем.;Общая категория;59;
КАБОТА́Ж;Судоходство между портами одного государства.;Общая категория;45;
БУТОНЬЕ́РКА;Цветок или букетик цветов, прикрепляемый к платью.;Общая категория;50;
ЭВЕНТУА́ЛЬНЫЙ;Возможный при определенных обстоятельствах.;Общая категория;43;
Я́РКА;Молодая, еще не ягнившаяся овца.;Общая категория;32;
РЕ́ГЕНТ;Временный правитель монархического государства.;Общая категория;47;
СХОЛА́СТИКА;Знания, оторванные от жизни, основывающиеся на отвлеченных рассуждениях, не проверяемых опытом.;Общая категория;95;
БЕРГАМО́Т;Сорт сочных сладких груш.;Общая категория;25;
ДАЛЬТОНИ́ЗМ;Недостаток зрениянеспособность различать некоторые цвета, обычно красный и зеленый.;Медицина;83;
ОМНИБУ́С;Многоместный конный экипаж для перевозки пассажиров.;Общая категория;52;
ПРОТЕЖЕ́;Человек, получающий помощь влиятельной персоны, ментора.;Человек;56;
ЛИСАПЕ́Т;Древний вид велосипеда, широко использовался в российских деревнях, вплоть до начала 80-х годов xx столетия.;Общая категория;108;
АЛОХТО́ННЫЙ;Принадлежащий по происхождению к другой, чужой территории.;Общая категория;58;
КРЕ́КИНГ;Переработка нефти и нефтепродуктов в особых установках для получения бензина и других топлив.;Общая категория;93;
ЛИМА́Н;Залив, образованный морем в низовьях реки.;Общая категория;42;
ПЕРИГЕ́Й;Ближайшая к земле точка лунной орбиты или орбиты искусственного спутника земли.;Общая категория;79;
ГИБЕРНА́ЦИЯ;Искусственно вызванное состояние замедленной жизнедеятельности организма похожее на зимнюю спячку у животных.;Общая категория;109;
ГЛОССОЛА́ЛИЯ;Бессмысленные выкрики сочета́ния звуков в состоянии умопомрачения или религиозного экстаза.;Общая категория;91;
ГНОСТИЦИ́ЗМ;Научное или религиозное течение, основывающееся на возможности позна́ния сути вещей и абсолютной истины.;Философия;104;
ДЕИ́ЗМ;Религиозное учение, рассматривающее бога, только как создателя, но не как всеобщий принцип управления;Религия;101;
ДЕТЕРМИНИ́ЗМ;Всеобщая причинная обусловленность и причинная взаимосвязь всех явлений, отрицание случайностей.;Общая категория;96;
МАРКИТА́НТЫ;Мелкие торговцы, сопровождавшие войска в походах в европейских арми́ях (особенно французской).;Человек;94;
ЭВРИ́СТИКА;Отрасль зна́ния, изучающая творческое, неосознанное мышление человека.;Образование;70;
ИДИОСИНКРАЗИ́Я;Болезненная реакция, возникающая у некоторых людей в ответ на определённые неспецифические раздражители.;Медицина;104;
ОБСЕ́ССИЯ;Синдром, представляющий собой периодически, через времени, возникающие у человека непроизвольные мысли.;Медицина;103;
ЭРГОФО́БИЯ;Боязнь работать, совершать какие-либо действия.;Медицина;47;
АМАКСОФО́БИЯ;Распространённая фобия, возникающая при активности защитной реакции человека перед поездками на средстве передвижения.;Медицина;118;
ПАЛИНДРО́М;Число, буквосочетание, слово или текст, одинаково читающееся в обоих направлениях.;Общая категория;82;
МЕЗАЛЬЯ́НС;Брак между людьми разных сословий или классов, между людьми, сильно отличающимися по имущественному положению.;Человек;110;
ЭРИТРОФО́БИЯ;Боязнь покраснения лица (боязнь покраснеть на людя.;Медицина;51;
МИКРОПСИ́Я;Дезориентирующее неврологическое состояние, которое проявляется в визуальном восприятии человеком окружающих предметов.;Медицина;119;
САБОТА́Ж;Сознательное неисполнение или небрежное исполнение определенных обязанностей.;Общая категория;77;
ЧА́КРА;В духовных практиках индуизмацентры силы и созна́ния, расположенные во внутреннем (тонком) теле человека.;Религия;105;
КРЕПАТУ́РА;Боли в мышцах, вызванные накоплением в них токсинов, которые могут вырабатываться при физической нагрузке.;Медицина;106;
БАСУРМА́Н;Иноземец и иноверец.;Человек;20;
ХАРИ́ЗМА;Неординарность (обаятельность, притягательность).;Общая категория;49;
ЛАТЕ́НТНЫЙ;Скрытый.;Общая категория;8;
ГЕНЕ́ЗИС;Происхождение (возникновение, зарождение).;Общая категория;42;
ПРОСТРА́ЦИЯ;Крайняя степень изнеможения, расслабленности, упадка психической активности.;Медицина;76;
ДИСМОРФОФО́БИЯ;Психическое расстройство, при котором человек чрезмерно обеспокоен незначительным дефектом или особенностью своего тела.;Медицина;120;
АБРОГА́ЦИЯ;Отмена или изменение устаревшего закона (договора, соглашения).;Общая категория;63;
ПЕРФОРМАТИ́В;Речевые акты, равноценные поступку. к перформативам принято относить клятвы, обеща́ния.;Общая категория;87;
ПСИХАСТЕНИ́Я;Психическое расстройство, на данный момент классифицируемое как невроз. ;Медицина;72;
МЕТАНО́ЙЯ;Термин, обозначающий перемену в восприятии фактов или явлений, обычно сопровождаемую сожалением. раскаяние.;Медицина;107;
ЗИЯ́НИЕ;"Стечение подряд нескольких гласных звуков внутри слова или на стыке двух слов";Общая категория;78;
КЛИМАКОФО́БИЯ;Боязнь ходьбы по лестницам. Боязнь перед лестницей как предметом и/или как боязнь самого процесса ходьбы по лестницам.;Медицина;118;
ДАКТИЛОСКОПИ́Я;Метод идентификации человека по отпечаткам пальцев основанный на уникальности рисунка кожи.;Общая категория;91;
ЧАЙЛДФРИ́;Отсутствие детей и сознательное нежелание когда-либо иметь их.;Современный сленг;62;
РЕЗОНЁРСТВО;Один из видов нарушений мышления, характеризующийся пустым, бесплодным многословием.;Медицина;84;
ГЕКСАКОСИОЙГЕКСЕКОНТАГЕКСАФО́БИЯ;страх числа 666.;Медицина;17;
ОКТОТО́РП;"Символ (#) иные варианты назва́ния: «решётка», «хеш», «знак номера», «диез» (или «шарп»).";Общая категория;90;
ПРОКРАСТИНА́ЦИЯ;Понятие в психологии, обозначающее склонность к постоянному «откладыванию на потом» неприятных мыслей и дел.;Медицина;108;
ЭФЕБИФО́БИЯ;один из видов фобии: иррациональный страх и отвращение к подросткам.;Медицина;69;
КСЕНОФО́БИЯ;Страх или ненависть к кому-либо или чему-либо чужому, незнакомому, непривычному.;Медицина;80;
ДЕМАГО́ГИЯ;Набор ораторских и полемических приёмов и средств, позволяющих ввести аудиторию в заблуждение и склонить её на свою сторону.;Общая категория;124;
БИЛИНГВИ́ЗМ;Способность тех или иных групп населения объясняться на двух языках.;Общая категория;68;
ТАФОФИ́ЛИЯ;Пристрастие к кладбищам, надгробиям и похоронным ритуалам.;Чувства;58;
ЭЙСОПТРОФО́БИЯ;Специфическая фо́бия, заключающаяся в боязни зеркал и страхе увидеть собственное отражение в них.;Медицина;97;
ФИЛЕМАТОЛО́ГИЯ;дисциплина, которая изучает фундаментальные физиологические и психологические особенности человеческого поцелуя.;Образование;113;
ЖАМЕВЮ́;Состояние, противоположное дежавю, ощущение того, что хорошо знакомое место кажется совершенно неизвестными.;Чувства;108;
САСПЕ́НС;Состояние тревожного ожида́ния, беспокойства. ;Общая категория;46;
АНДРОФО́БИЯ;Ненормальный страх мужчин.;Медицина;26;
АЛОГИ́ЗМ;Нелогическое рассуждение, ход мысли, нарушающий законы и правила логики.;Общая категория;72;
ЛУДОМА́НИЯ;Патологическая склонность к азартным играм.;Медицина;43;
ОНИХОФАГИ́Я;Психическое расстройство, выражающееся в навязчивом обкусывании ногтей.;Медицина;71;
ПРИ́КВЕЛ;Книга, кинофильм или компьютерная игра, время действия которых происходит до событий ранее созданного произведения.;Исскуство;115;
ЭТИМОЛО́ГИЯ;Раздел лингвистики, изучающий происхождение слов.;Образование;49;
АЙХМОФО́БИЯ;Распространённая фо́бия, возникающая при использовании или виде колющих или режущих предметов.;Медицина;94;
ФРАКТА́Л;Геометрическая фигура, обладающая свойством самоподобия, то есть составленная из нескольких частей.;Образование;99;
НОЗОФИЛИ́Я;Сознательное стремление приписывать себе различные заболевания;Медицина;62;
АКРОФО́БИЯ;Навязчивый страх высоты.;Медицина;24;
ДИСФОРИ́Я;Форма болезненно-пониженного настроения, характеризующаяся мрачной раздражительностью, чувством неприязни к окружающим.;Медицина;119;
ОНИОМА́НИЯ;непреодолимое желание что-либо покупать, не обращая внима́ния на необходимость и последствия.;Медицина;94;
АЙЛУРОФО́БИЯ;навязчивая боязнь кошек.;Медицина;25;
ФЭНДО́М;Неформальное субкультурное сообщество, участники которого объединены единым интересом, связанным с произведениями искусства.;Исскуство;124;
ОМЕ́РТА;«Кодекс чести» у мафии.;Общая категория;23;
АГГРАВА́ЦИЯ;Преувеличение больным какого-либо симптома или болезненного состояния.;Медицина;70;
Я́ППИ;Молодые люди, ведущие построенный на увлечении профессиональной карьерой и материальном успехе активный светский образ жизни ;Современный сленг;125;
СФУМА́ТО;В живописи смягчение очертаний фигур и предметов, которое позволяет передать окутывающий их воздух. ;Исскуство;100;
АФФЕ́КТ;Сильное, быстро возникающее и бурно протекающее психическое состояние, характеризующееся сильным и глубоким переживанием.;Медицина;121;
СИЕ́СТА;Послеобеденный отдых, являющийся общей традицией некоторых стран, особенно с жарким климатом.;Общая категория;93;
ГИПЕРСОМНИ́Я;Термин, обозначающий наличие избыточной продолжительности сна.;Медицина;62;
ГИПЕРТИМИ́Я;Стойкое приподнятое настроение. сопровождается повышенной профессиональной и личной активностью, повышенной социализацией.;Общая категория;122;
ИДИОЛЕ́КТ;Это вариант языка, используемый одним человеком. он выражается в особых принципах подбора слов и грамматических особенностях.;Общая категория;125;
КОНФАБУЛЯ́ЦИИ;Ложные воспоминания, в которых факты, бывшие в действительности видоизменённые.;Общая категория;79;
ПАНСПЕРМИ́Я;гипотеза о появлении жизни на земле в результате занесения из космического пространства так называемых «зародышей жизни».;Образование;122;
А́БРИС;"Рисунок в линиях и без тени, также обводка контуров рисунка.";Исскуство;60;
ГЕ́ТТО;районы крупных городов, где проживают этнические меньшинства, добровольно либо принудительно.;Общая категория;94;
АГНО́ЗИЯ;Нарушение различных видов восприятия (зрительного, слухового, тактильного) при сохранении чувствительности и созна́ния.;Медицина;119;
ДИСКА́НТ;Высокий детский голос.;Человек;22;
ОПА́Л;минерал, бледный стекловидный камень, некоторые сорта которого считаются драгоценными.;Общая категория;87;
БРИГАНТИ́НА;Легкое морское парусное двухмачтовое судно.;Общая категория;43;
ГЛАУКО́МА;Болезнь глаз, вызванная повышением внутриглазного давления.;Медицина;59;
ПО́НЧО;короткий цельный плащ из прямоугольного куска ткани или вязанный, надеваемый через голову.;Общая категория;91;
ТОНЗУРА;у католических священнослужителей: выбритое место на макушке.;Религия;62;
ГОНОРА́Р;Вознаграждение за труд в области науки, литературы или искусства.;Образование;65;
ТРА́УЛЕР;Морское судно, оборудованное рыболовными тралами.;Общая категория;49;
РЕВЕРА́НС;Почтительный поклон с приседанием.;Общая категория;34;
ИМА́М;Глава мусульманской общины.;Религия;27;
ДЕКРЕ́Т;Постановление верховной власти.;Общая категория;31;
ДИССИМИЛЯ́ЦИЯ;Расподобление, изменение, разрушающее сходство, подобие.;Общая категория;56;
ЭПИКУРЕИ́ЗМ;Мировоззрение, возникшее на почве этого учения и видящее смысл жизни в утонченных удовольствиях, в комфорте.;Философия;108;
ГРУММИ́НГ;уход за домашними животными. сейчас преимущественно используется для описа́ния косметического ухода за собаками и кошками.;Общая категория;123;
ГУММИ́РОВАНИЕ;Обрезинивание поверхностей, нанесение покрытия. технологический термин.;Общая категория;71;
ДЕВИА́НТ;Субъект не соответствующий норме (напр., чацкий для остальных персонажей пьесы).;Общая категория;80;
ДИСТИ́НКЦИЯ;Отвержение, негатиза́ция противоположного пола.;Общая категория;47;
ИДИО́МА;Фразеологизм, фразеологический оборот, т.е. устойчивое словосочетания.;Общая категория;70;
